"TRTID10","Total_Pop","White_Pop","Black_Pop","Latino_Pop","Elder_Pop","Children_Pop","College_Pop","Owner_Occupied","Median_House_Value","Median_Rent","Below_Poverty_Pop","Total_Employeed","Female_Households","Total_Households","Total_housing_units","Vacant_housing_units","Median_Housedhold_Income","Pt_White","Pt_Black","Pt_Latino","Pt_Elderly","Pt_Children","Pt_College","Pt_Owner_Occupied","Median_House_Value_Adjusted","Median_Rent_Adjusted","Pt_Below_Poverty","Pt_Female_Households","Pt_Vacant","Median_Housedhold_Income_Adjusted","Year","Pt_Profesional_Employed","Pt_Currently_Married","Pt_Employed"
42101008701,4147,2031,742,217,210,484,857,259,361600,910,1289,2425,67,551,2116,133,31062,48.9751627682662,17.892452375211,5.23269833614661,5.06390161562575,11.6710875331565,20.6655413551965,12.2400756143667,361600,910,31.0827103930552,12.1597096188748,6.28544423440454,31062,2010,34.020618556701,725.045372050817,58.4760067518688
42101008702,3036,1699,406,196,132,254,582,140,523200,949,1724,1240,14,247,1598,86,27297,55.961791831357,13.3728590250329,6.45586297760211,4.34782608695652,8.36627140974967,19.1699604743083,8.76095118898623,523200,949,56.7852437417655,5.66801619433198,5.38172715894869,27297,2010,35.4032258064516,1323.07692307692,40.8432147562582
42101008801,988,510,94,55,6,5,31,0,NA,633,544,527,0,19,190,6,15357,51.6194331983806,9.51417004048583,5.5668016194332,0.607287449392713,0.506072874493927,3.13765182186235,0,NA,633,55.0607287449393,0,3.15789473684211,15357,2010,33.2068311195446,6373.68421052632,53.3400809716599
42101008802,6983,3660,885,350,106,107,297,37,NA,843,2412,1866,34,182,1927,129,12077,52.4130030073035,12.6736359730775,5.0121724187312,1.51797221824431,1.53229271086925,4.25318630960905,1.92008303061754,NA,843,34.5410282113705,18.6813186813187,6.69434353918007,12077,2010,21.5969989281886,3140.65934065934,26.7220392381498
42101009000,5576,3795,473,231,162,119,199,122,403800,958,1296,1993,22,201,1528,115,23315,68.0595408895265,8.48278335724534,4.14275466284075,2.90530846484935,2.13414634146341,3.56886657101865,7.98429319371728,403800,958,23.2424677187948,10.9452736318408,7.5261780104712,23315,2010,25.0878073256397,2073.13432835821,35.7424677187948
42101009200,2884,314,2266,97,316,774,200,378,107100,428,922,953,290,608,1488,268,19696,10.8876560332871,78.5714285714286,3.36338418862691,10.9570041608877,26.8377253814147,6.93481276005548,25.4032258064516,107100,428,31.9694868238558,47.6973684210526,18.010752688172,19696,2010,16.0545645330535,325.822368421053,33.0443828016644
42101009300,4221,70,4003,94,678,1084,235,856,62700,633,1611,1280,359,980,2217,506,26838,1.65837479270315,94.835347074153,2.22696043591566,16.0625444207534,25.6811182184317,5.56740108978915,38.6107352277853,62700,633,38.1663113006397,36.6326530612245,22.8236355435273,26838,2010,17.890625,320.204081632653,30.3245676380005
42101009400,3827,21,3703,76,804,1082,54,586,54200,487,1684,1088,402,866,1984,260,19917,0.548732688790175,96.7598641233342,1.98588973085968,21.0086229422524,28.2727985367128,1.41102691403188,29.5362903225806,54200,487,44.0031356153645,46.4203233256351,13.1048387096774,19917,2010,8.63970588235294,320.554272517321,28.4295793049386
42101009500,3313,17,3198,66,555,926,127,645,63400,667,1238,1060,346,795,1587,288,19516,0.513130093570782,96.5288258376094,1.99215212798068,16.7521883489285,27.950498038032,3.83338364020525,40.6427221172023,63400,667,37.3679444612134,43.5220125786164,18.1474480151229,19516,2010,2.16981132075472,349.433962264151,31.9951705402958
42101009801,2184,235,1843,44,274,601,92,581,128100,961,481,918,197,577,976,90,51776,10.7600732600733,84.3864468864469,2.01465201465201,12.5457875457875,27.518315018315,4.21245421245421,59.5286885245902,128100,961,22.0238095238095,34.1421143847487,9.22131147540984,51776,2010,7.9520697167756,276.949740034662,42.032967032967
